"Requirement ID","Source Section","Source Title","Source Line","Source Form","Source Statement","Normalized Atomic Requirement","Disposition","Review Method","Atomicity Status","Horizon","Implementation Phase","Epic IDs","Story IDs","Acceptance Criteria IDs","Test IDs","Implementation Evidence","Notes"
"MSR-003-296BCBD3B8","3","TARGET CUSTOMERS","190","bullet","food delivery","The platform must support food delivery within target customers.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Cross-horizon","SUB-E001","US-MSR-003-04","AC-MSR-003-04-04","TC-MSR-003-296BCBD3B8","","No implementation evidence inferred."
"MSR-003-FDC10A1DF5-02","3","TARGET CUSTOMERS","191","bullet","premium memberships","The platform must support premium memberships within target customers.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Cross-horizon","SUB-E001","US-MSR-003-04","AC-MSR-003-04-05","TC-MSR-003-FDC10A1DF5-02","","No implementation evidence inferred."
"MSR-004-E423D634B0","4","BUSINESS MODELS","197","normative_prose","The pricing engine must be able to combine multiple pricing models within the same customer contract.","The pricing engine must be able to combine multiple pricing models within the same customer contract.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E005","US-MSR-004-01","AC-MSR-004-01-01","TC-MSR-004-E423D634B0","","No implementation evidence inferred."
"MSR-004-080D96BADF","4","BUSINESS MODELS","199","normative_prose","Support:","Support:.","parent_context","deterministic_source_normalization","context_only","Cross-horizon","Phase 1","","","","","","Retained as context; delivery coverage is carried by child candidates."
"MSR-004-9DE795A633","4","BUSINESS MODELS","201","bullet","flat recurring price","The platform must support flat recurring price within business models.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E005","US-MSR-004-01","AC-MSR-004-01-02","TC-MSR-004-9DE795A633","","No implementation evidence inferred."
"MSR-004-CF76BAC9A4","4","BUSINESS MODELS","202","bullet","one-time charge","The platform must support one-time charge within business models.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E005","US-MSR-004-01","AC-MSR-004-01-03","TC-MSR-004-CF76BAC9A4","","No implementation evidence inferred."
"MSR-004-3A1095ADDE","4","BUSINESS MODELS","203","bullet","per-seat","The platform must support per-seat within business models.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E005","US-MSR-004-01","AC-MSR-004-01-04","TC-MSR-004-3A1095ADDE","","No implementation evidence inferred."
"MSR-004-ACBA59E1BE","4","BUSINESS MODELS","204","bullet","per-device","The platform must support per-device within business models.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E005","US-MSR-004-01","AC-MSR-004-01-05","TC-MSR-004-ACBA59E1BE","","No implementation evidence inferred."
"MSR-004-CAD4D51F6A","4","BUSINESS MODELS","205","bullet","per-location","The platform must support per-location within business models.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E005","US-MSR-004-01","AC-MSR-004-01-06","TC-MSR-004-CAD4D51F6A","","No implementation evidence inferred."
"MSR-004-C6935E4D0F","4","BUSINESS MODELS","206","bullet","per-user","The platform must support per-user within business models.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E005","US-MSR-004-01","AC-MSR-004-01-07","TC-MSR-004-C6935E4D0F","","No implementation evidence inferred."
"MSR-004-33A4472736","4","BUSINESS MODELS","207","bullet","volume pricing","The platform must support volume pricing within business models.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E005","US-MSR-004-01","AC-MSR-004-01-08","TC-MSR-004-33A4472736","","No implementation evidence inferred."
"MSR-004-2B45065622","4","BUSINESS MODELS","208","bullet","tiered pricing","The platform must support tiered pricing within business models.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E005","US-MSR-004-01","AC-MSR-004-01-09","TC-MSR-004-2B45065622","","No implementation evidence inferred."
"MSR-004-E61B5CAD98","4","BUSINESS MODELS","209","bullet","graduated pricing","The platform must support graduated pricing within business models.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E005","US-MSR-004-01","AC-MSR-004-01-10","TC-MSR-004-E61B5CAD98","","No implementation evidence inferred."
"MSR-004-737BFB5EB9","4","BUSINESS MODELS","210","bullet","package pricing","The platform must support package pricing within business models.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E005","US-MSR-004-02","AC-MSR-004-02-01","TC-MSR-004-737BFB5EB9","","No implementation evidence inferred."
"MSR-004-1A4CCB0BB8","4","BUSINESS MODELS","211","bullet","block pricing","The platform must support block pricing within business models.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E005","US-MSR-004-02","AC-MSR-004-02-02","TC-MSR-004-1A4CCB0BB8","","No implementation evidence inferred."
"MSR-004-4769C16E6F","4","BUSINESS MODELS","212","bullet","usage pricing","The platform must support usage pricing within business models.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E005","US-MSR-004-02","AC-MSR-004-02-03","TC-MSR-004-4769C16E6F","","No implementation evidence inferred."
"MSR-004-E70656FC5D","4","BUSINESS MODELS","213","bullet","consumption pricing","The platform must support consumption pricing within business models.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E005","US-MSR-004-02","AC-MSR-004-02-04","TC-MSR-004-E70656FC5D","","No implementation evidence inferred."
"MSR-004-016F63A3F4","4","BUSINESS MODELS","214","bullet","prepaid consumption","The platform must support prepaid consumption within business models.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E005","US-MSR-004-02","AC-MSR-004-02-05","TC-MSR-004-016F63A3F4","","No implementation evidence inferred."
"MSR-004-CBCAA21956","4","BUSINESS MODELS","215","bullet","postpaid consumption","The platform must support postpaid consumption within business models.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E005","US-MSR-004-02","AC-MSR-004-02-06","TC-MSR-004-CBCAA21956","","No implementation evidence inferred."
"MSR-004-400BA3D2CD","4","BUSINESS MODELS","216","bullet","minimum commitment","The platform must support minimum commitment within business models.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E005","US-MSR-004-02","AC-MSR-004-02-07","TC-MSR-004-400BA3D2CD","","No implementation evidence inferred."
"MSR-004-DF196E3BA5","4","BUSINESS MODELS","217","bullet","spend commitment","The platform must support spend commitment within business models.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E005","US-MSR-004-02","AC-MSR-004-02-08","TC-MSR-004-DF196E3BA5","","No implementation evidence inferred."
"MSR-004-52D1E5C64E","4","BUSINESS MODELS","218","bullet","minimum + overage","The platform must support minimum + overage within business models.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E005","US-MSR-004-02","AC-MSR-004-02-09","TC-MSR-004-52D1E5C64E","","No implementation evidence inferred."
"MSR-004-25FCD6EF4D","4","BUSINESS MODELS","219","bullet","maximum caps","The platform must support maximum caps within business models.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E005","US-MSR-004-02","AC-MSR-004-02-10","TC-MSR-004-25FCD6EF4D","","No implementation evidence inferred."
"MSR-004-3B4282ABCC","4","BUSINESS MODELS","220","bullet","stair-step pricing","The platform must support stair-step pricing within business models.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E005","US-MSR-004-03","AC-MSR-004-03-01","TC-MSR-004-3B4282ABCC","","No implementation evidence inferred."
"MSR-004-E62CE3A72C","4","BUSINESS MODELS","221","bullet","progressive pricing","The platform must support progressive pricing within business models.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E005","US-MSR-004-03","AC-MSR-004-03-02","TC-MSR-004-E62CE3A72C","","No implementation evidence inferred."
"MSR-004-9B06211565","4","BUSINESS MODELS","222","bullet","matrix pricing","The platform must support matrix pricing within business models.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E005","US-MSR-004-03","AC-MSR-004-03-03","TC-MSR-004-9B06211565","","No implementation evidence inferred."
"MSR-004-F6E465783D","4","BUSINESS MODELS","223","bullet","attribute-based pricing","The platform must support attribute-based pricing within business models.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E005","US-MSR-004-03","AC-MSR-004-03-04","TC-MSR-004-F6E465783D","","No implementation evidence inferred."
"MSR-004-27886B7CCC","4","BUSINESS MODELS","224","bullet","event-based pricing","The platform must support event-based pricing within business models.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E005","US-MSR-004-03","AC-MSR-004-03-05","TC-MSR-004-27886B7CCC","","No implementation evidence inferred."
"MSR-004-C8A54C2E4D","4","BUSINESS MODELS","225","bullet","peak/off-peak pricing","The platform must support peak/off-peak pricing within business models.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E005","US-MSR-004-03","AC-MSR-004-03-06","TC-MSR-004-C8A54C2E4D","","No implementation evidence inferred."
"MSR-004-C221E3A072","4","BUSINESS MODELS","226","bullet","time-of-day pricing","The platform must support time-of-day pricing within business models.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E005","US-MSR-004-03","AC-MSR-004-03-07","TC-MSR-004-C221E3A072","","No implementation evidence inferred."
"MSR-004-156A17E21D","4","BUSINESS MODELS","227","bullet","seasonal pricing","The platform must support seasonal pricing within business models.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E005","US-MSR-004-03","AC-MSR-004-03-08","TC-MSR-004-156A17E21D","","No implementation evidence inferred."
"MSR-004-62798110B9","4","BUSINESS MODELS","228","bullet","dynamic pricing","The platform must support dynamic pricing within business models.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E005","US-MSR-004-03","AC-MSR-004-03-09","TC-MSR-004-62798110B9","","No implementation evidence inferred."
"MSR-004-B26A0659C9","4","BUSINESS MODELS","229","bullet","negotiated contract pricing","The platform must support negotiated contract pricing within business models.","accepted","deterministic_source_normalization","normalized_atomic","Cross-horizon","Phase 1","SUB-E005","US-MSR-004-03","AC-MSR-004-03-10","TC-MSR-004-B26A0659C9","","No implementation evidence inferred."
