"Issue ID","Issue Type","Summary","Description","Epic Name","Epic Link","Parent","External ID","Labels","Priority","Status","Implementation Status","Progress","Acceptance Criteria","Requirement IDs","Test IDs","Implementation Phase","Source"
AC-BL-005-06-02 | Only a different authorized approver can activate it, atomically recording approval and activation evidence. | Requirements:  | Tests: TC-005-06-01;TC-005-06-02
AC-BL-005-06-REQ-062-BC82DFEC91 | A discount above 20 percent must require configured approval. | Requirements: MSR-062-BC82DFEC91 | Tests: TC-005-06-01
AC-BL-005-06-REQ-062-B080DE07A3 | Pricing activation must require Product and Finance approval. | Requirements: MSR-062-B080DE07A3 | Tests: TC-005-06-01;TC-005-06-02
AC-BL-005-06-REQ-100-C2940C4995 | Pricing activation must require authorized maker-checker approval. | Requirements: MSR-100-C2940C4995 | Tests: TC-005-06-01;TC-005-06-02
AC-BL-005-06-REQ-100-445596E4C7 | A pricing change must not apply retroactively unless represented by an explicit correction. | Requirements: MSR-100-445596E4C7 | Tests: TC-005-06-02","MSR-062-BC82DFEC91;MSR-062-B080DE07A3;MSR-100-C2940C4995;MSR-100-445596E4C7","TC-005-06-01;TC-005-06-02","Phase 1","BL-005-06"
"45","Story","Simulate pricing without mutation","As a Pricing Manager, I want simulate pricing without mutation, so that deterministic pricing composition, simulation and advanced monetization.","","SUB-E005","5","US-BL-005-07","sintius phase-1 master-specification","Medium","To Do","not_started","0","AC-BL-005-07-01 | Simulation returns revenue delta, ARPU, winners/losers and bill-shock counts against a selected cohort. | Requirements:  | Tests: TC-005-07-01;TC-005-07-02
AC-BL-005-07-02 | Simulation creates no subscription, charge, invoice or production pricing mutation. | Requirements:  | Tests: TC-005-07-01;TC-005-07-02","","TC-005-07-01;TC-005-07-02","Phase 1","BL-005-07"
"46","Story","Use the visual Pricing Designer","As a Pricing Manager, I want use the visual pricing designer, so that deterministic pricing composition, simulation and advanced monetization.","","SUB-E005","5","US-BL-005-08","sintius phase-1 master-specification","Medium","To Do","not_started","0","AC-BL-005-08-01 | The canvas can author every MVP price component and displays validation before simulation or submission. | Requirements:  | Tests: TC-005-08-01;TC-005-08-02
AC-BL-005-08-02 | Keyboard users can complete the author-simulate-submit workflow with equivalent functionality. | Requirements:  | Tests: TC-005-08-01;TC-005-08-02","","TC-005-08-01;TC-005-08-02","Phase 1","BL-005-08"
"47","Story","Certify pricing with golden and property tests","As a QA engineer, I want certify pricing with golden and property tests, so that deterministic pricing composition, simulation and advanced monetization.","","SUB-E005","5","US-BL-005-09","sintius phase-1 master-specification","Medium","To Do","not_started","0","AC-BL-005-09-01 | The approved multi-currency golden dataset passes with zero precision loss. | Requirements:  | Tests: TC-005-09-01;TC-005-09-02
AC-BL-005-09-02 | Property tests cover monotonicity, tier partitioning, caps, allocation and deterministic replay. | Requirements:  | Tests: TC-005-09-01;TC-005-09-02","","TC-005-09-01;TC-005-09-02","Phase 1","BL-005-09"
"48","Story","Configure advanced pricing models","As a Pricing Manager, I want configure advanced pricing models, so that deterministic pricing composition, simulation and advanced monetization.","","SUB-E005","5","FUT-E005-01","sintius release-2 master-specification","Medium","To Do","not_started","0","AC-FUT-E005-01-01 | Matrix, attribute, indexed, time-based, dynamic, outcome and revenue-share components use typed, versioned primitives. | Requirements:  | Tests: TC-E005-01-01;TC-E005-01-02
AC-FUT-E005-01-02 | Each model supplies a deterministic trace and passes a finance-approved verification-source policy. | Requirements:  | Tests: TC-E005-01-01;TC-E005-01-02","","TC-E005-01-01;TC-E005-01-02","Release 2","FUT-E005-01"
"49","Story","Enforce the subscription state machine","As a Subscription Administrator, I want enforce the subscription state machine, so that effective-dated subscription change and future entitlement control.","","SUB-E006","6","US-BL-006-01","sintius phase-1 master-specification","Medium","To Do","not_started","0","AC-BL-006-01-01 | Every lifecycle command follows the canonical transition table and records an effective-dated event. | Requirements:  | Tests: TC-006-01-01;TC-006-01-02
AC-BL-006-01-02 | Invalid or stale-version transitions fail without partial mutation. | Requirements:  | Tests: TC-006-01-01;TC-006-01-02","","TC-006-01-01;TC-006-01-02","Phase 1","BL-006-01"
"50","Story","Manage effective-dated subscription items","As a Subscription Administrator, I want manage effective-dated subscription items, so that effective-dated subscription change and future entitlement control.","","SUB-E006","6","US-BL-006-02","sintius phase-1 master-specification","Medium","To Do","not_started","0","AC-BL-006-02-01 | Item intervals do not overlap for the same commercial slot. | Requirements:  | Tests: TC-006-02-01;TC-006-02-02
AC-BL-006-02-02 | Historical items remain immutable after replacement or termination. | Requirements:  | Tests: TC-006-02-01;TC-006-02-02","","TC-006-02-01;TC-006-02-02","Phase 1","BL-006-02"
"51","Story","Execute scheduled subscription changes once","As a Subscription Administrator, I want execute scheduled subscription changes once, so that effective-dated subscription change and future entitlement control.","","SUB-E006","6","US-BL-006-03","sintius phase-1 master-specification","Medium","To Do","not_started","0","AC-BL-006-03-01 | A future change remains revocable until policy cutoff and applies at its effective instant. | Requirements:  | Tests: TC-006-03-01;TC-006-03-02
AC-BL-006-03-02 | Concurrent scheduler claims apply each change exactly once. | Requirements:  | Tests: TC-006-03-01;TC-006-03-02","","TC-006-03-01;TC-006-03-02","Phase 1","BL-006-03"
"52","Story","Preview subscription-change impact","As a Subscriber Admin, I want preview subscription-change impact, so that effective-dated subscription change and future entitlement control.","","SUB-E006","6","US-BL-006-04","sintius phase-1 master-specification","Medium","To Do","not_started","0","AC-BL-006-04-01 | Preview returns server-calculated dates, line items and proration trace without mutation. | Requirements:  | Tests: TC-006-04-01;TC-006-04-02
AC-BL-006-04-02 | Confirmation references the preview version and rejects stale inputs. | Requirements:  | Tests: TC-006-04-01;TC-006-04-02","","TC-006-04-01;TC-006-04-02","Phase 1","BL-006-04"
"53","Story","Operate Subscription Detail","As a Subscription Administrator, I want operate subscription detail, so that effective-dated subscription change and future entitlement control.","","SUB-E006","6","US-BL-006-05","sintius phase-1 master-specification","Medium","To Do","not_started","0","AC-BL-006-05-01 | The screen shows lifecycle, items, scheduled changes, financial impact and audit timeline. | Requirements:  | Tests: TC-006-05-01;TC-006-05-02
AC-BL-006-05-02 | Only permitted actions for the current state are offered, while the server remains authoritative. | Requirements:  | Tests: TC-006-05-01;TC-006-05-02","","TC-006-05-01;TC-006-05-02","Phase 1","BL-006-05"
"54","Story","Enforce product entitlements","As a Product Operations, I want enforce product entitlements, so that effective-dated subscription change and future entitlement control.","","SUB-E006","6","FUT-E006-01","sintius release-2 master-specification","Medium","To Do","not_started","0","AC-FUT-E006-01-01 | Entitlements derive from the contracted subscription version and change at the same effective instant. | Requirements:  | Tests: TC-E006-01-01;TC-E006-01-02
AC-FUT-E006-01-02 | Billing and entitlement failures remain separately observable and reconcilable. | Requirements:  | Tests: TC-E006-01-01;TC-E006-01-02","","TC-E006-01-01;TC-E006-01-02","Release 2","FUT-E006-01"
"55","Story","Calculate billing schedules","As a Billing Administrator, I want calculate billing schedules, so that scheduled, restartable billing execution and invoice assembly.","","SUB-E007","7","US-BL-007-01","sintius phase-2 master-specification","Medium","To Do","not_started","0","AC-BL-007-01-01 | Calendar and anniversary schedules produce the correct next boundary for advance and arrears billing. | Requirements:  | Tests: TC-007-01-01;TC-007-01-02
AC-BL-007-01-02 | Timezone and month-end behavior is deterministic and policy-versioned. | Requirements:  | Tests: TC-007-01-01;TC-007-01-02","","TC-007-01-01;TC-007-01-02","Phase 2","BL-007-01"
"56","Story","Run billing asynchronously and restart safely","As a Billing Administrator, I want run billing asynchronously and restart safely, so that scheduled, restartable billing execution and invoice assembly.","","SUB-E007","7","US-BL-007-02","sintius phase-2 master-specification","Medium","To Do","not_started","0","AC-BL-007-02-01 | A run checkpoints account progress and resumes without reprocessing completed accounts. | Requirements:  | Tests: TC-007-02-01;TC-007-02-02
AC-BL-007-02-02 | One active claim per account/period prevents duplicate billing work. | Requirements:  | Tests: TC-007-02-01;TC-007-02-02","","TC-007-02-01;TC-007-02-02","Phase 2","BL-007-02"
"57","Story","Assemble and group draft invoices","As a Billing Administrator, I want assemble and group draft invoices, so that scheduled, restartable billing execution and invoice assembly.","","SUB-E007","7","US-BL-007-03","sintius phase-2 master-specification","Medium","To Do","not_started","0","AC-BL-007-03-01 | Eligible charges group according to the tenant policy and reconcile to draft totals. | Requirements:  | Tests: TC-007-03-01;TC-007-03-02
AC-BL-007-03-02 | Ineligible, previously billed or mismatched-currency charges are excluded with reason codes. | Requirements:  | Tests: TC-007-03-01;TC-007-03-02","","TC-007-03-01;TC-007-03-02","Phase 2","BL-007-03"
"58","Story","Enforce invoice document states","As a Billing Administrator, I want enforce invoice document states, so that legal invoice lifecycle, receivables, corrections and future global accounting.","","SUB-E008","8","US-BL-008-01","sintius phase-2 master-specification","Medium","To Do","not_started","0","AC-BL-008-01-01 | Invoices follow DRAFT, PENDING_APPROVAL, POSTED and corrective terminal transitions only. | Requirements:  | Tests: TC-008-01-01;TC-008-01-02
AC-BL-008-01-02 | POSTED invoice legal fields and lines cannot be updated or deleted. | Requirements:  | Tests: TC-008-01-01;TC-008-01-02
AC-BL-008-01-REQ-100-7C5198108C | A posted invoice must never be mutated; corrections require linked corrective documents. | Requirements: MSR-100-7C5198108C | Tests: TC-008-01-02","MSR-100-7C5198108C","TC-008-01-01;TC-008-01-02","Phase 2","BL-008-01"
"59","Story","Finalize an invoice atomically","As a Billing Administrator, I want finalize an invoice atomically, so that legal invoice lifecycle, receivables, corrections and future global accounting.","","SUB-E008","8","US-BL-008-02","sintius phase-2 master-specification","Medium","To Do","not_started","0","AC-BL-008-02-01 | Finalization creates one number, posted invoice, receivable and balanced journal in one transaction. | Requirements:  | Tests: TC-008-02-01;TC-008-02-02
AC-BL-008-02-02 | Concurrent/replayed finalization produces one financial effect and the original response. | Requirements:  | Tests: TC-008-02-01;TC-008-02-02
AC-BL-008-02-REQ-100-E5C72CE8EF | Financial-ledger history must be append-only and corrected through balanced entries. | Requirements: MSR-100-E5C72CE8EF | Tests: TC-008-02-02","MSR-100-E5C72CE8EF","TC-008-02-01;TC-008-02-02","Phase 2","BL-008-02"
"60","Story","Maintain receivable state and subledger balance","As a Accounts Receivable Analyst, I want maintain receivable state and subledger balance, so that legal invoice lifecycle, receivables, corrections and future global accounting.","","SUB-E008","8","US-BL-008-03","sintius phase-2 master-specification","Medium","To Do","not_started","0","AC-BL-008-03-01 | Allocations, credits and write-offs move the receivable only through valid states. | Requirements:  | Tests: TC-008-03-01;TC-008-03-02
AC-BL-008-03-02 | Open amount equals original amount minus posted allocations and adjustments at every commit. | Requirements:  | Tests: TC-008-03-01;TC-008-03-02
AC-BL-008-03-REQ-100-E5C72CE8EF | Financial-ledger history must be append-only and corrected through balanced entries. | Requirements: MSR-100-E5C72CE8EF | Tests: TC-008-03-02","MSR-100-E5C72CE8EF","TC-008-03-01;TC-008-03-02","Phase 2","BL-008-03"
"61","Story","Issue corrective financial documents","As a Finance Controller, I want issue corrective financial documents, so that legal invoice lifecycle, receivables, corrections and future global accounting.","","SUB-E008","8","US-BL-008-04","sintius phase-2 master-specification","Medium","To Do","not_started","0","AC-BL-008-04-01 | Credit notes, write-offs and voids preserve and link to the original posted document. | Requirements:  | Tests: TC-008-04-01;TC-008-04-02
AC-BL-008-04-02 | Governed corrections require the configured approval and produce balanced journals. | Requirements:  | Tests: TC-008-04-01;TC-008-04-02
AC-BL-008-04-REQ-062-58A24733E1 | A write-off above the configured threshold must require Controller approval. | Requirements: MSR-062-58A24733E1 | Tests: TC-008-04-02
AC-BL-008-04-REQ-100-7C5198108C | A posted invoice must never be mutated; corrections require linked corrective documents. | Requirements: MSR-100-7C5198108C | Tests: TC-008-04-01
AC-BL-008-04-REQ-100-E5C72CE8EF | Financial-ledger history must be append-only and corrected through balanced entries. | Requirements: MSR-100-E5C72CE8EF | Tests: TC-008-04-02
AC-BL-008-04-REQ-100-445596E4C7 | A pricing change must not apply retroactively unless represented by an explicit correction. | Requirements: MSR-100-445596E4C7 | Tests: TC-008-04-01","MSR-062-58A24733E1;MSR-100-7C5198108C;MSR-100-E5C72CE8EF;MSR-100-445596E4C7","TC-008-04-01;TC-008-04-02","Phase 2","BL-008-04"
"62","Story","Render invoices as PDF, HTML and JSON","As a Subscriber, I want render invoices as pdf, html and json, so that legal invoice lifecycle, receivables, corrections and future global accounting.","","SUB-E008","8","US-BL-008-05","sintius phase-2 master-specification","Medium","To Do","not_started","0","AC-BL-008-05-01 | All formats present the same legal identity, lines, tax evidence, totals and payment status. | Requirements:  | Tests: TC-008-05-01;TC-008-05-02
AC-BL-008-05-02 | Rendering is deterministic for a fixed posted invoice version and meets accessibility requirements. | Requirements:  | Tests: TC-008-05-01;TC-008-05-02","","TC-008-05-01;TC-008-05-02","Phase 2","BL-008-05"
"63","Story","Inspect and explain an invoice","As a Billing Administrator, I want inspect and explain an invoice, so that legal invoice lifecycle, receivables, corrections and future global accounting.","","SUB-E008","8","US-BL-008-06","sintius phase-2 master-specification","Medium","To Do","not_started","0","AC-BL-008-06-01 | Invoice Detail shows document state, lines, receivable, payments, corrections and calculation lineage. | Requirements:  | Tests: TC-008-06-01;TC-008-06-02
